Timestamp,VAG_DPF_SOOT_CALC,VAG_DPF_SOOT_MEAS,VAG_DPF_OIL_ASH,VAG_KILOMETERS_SINCE_REGEN,VAG_EXHAUST_TEMP_TURBO,VAG_EXHAUST_TEMP_DPF_IN,VAG_DIFFERENTIAL_PRESSURE,VAG_OIL_TEMP
11:01:06,,,,,,,,
11:01:06,,,,,,,,
11:01:06,62,,,,,,,
11:01:06,,16,,,,,,
11:01:06,,,89,,,,,
11:01:06,,,,70,,,,
11:01:07,,,,,7,,,
11:01:07,,,,,,4,,
11:01:07,,,,,,,96,
11:01:07,,,,,,,,74
11:01:07,,,,,,,,
11:01:07,,,,,,,,
11:01:07,45,,,,,,,
11:01:07,,53,,,,,,
11:01:07,,,91,,,,,
11:01:07,,,,22,,,,
11:01:07,,,,,42,,,
11:01:07,,,,,,1,,
11:01:07,,,,,,,8,
11:01:07,,,,,,,,33
11:01:07,,,,,,,,
11:01:07,,,,,,,,
11:01:07,7,,,,,,,
11:01:08,,63,,,,,,
11:01:08,,,32,,,,,
11:01:08,,,,79,,,,
11:01:08,,,,,52,,,
11:01:08,,,,,,19,,
11:01:08,,,,,,,31,
11:01:08,,,,,,,,43
11:01:08,,,,,,,,
11:01:08,,,,,,,,
11:01:08,72,,,,,,,
11:01:08,,21,,,,,,
11:01:08,,,0,,,,,
11:01:08,,,,78,,,,
11:01:08,,,,,70,,,
11:01:08,,,,,,87,,
11:01:08,,,,,,,26,
11:01:08,,,,,,,,29
11:01:09,,,,,,,,
11:01:09,,,,,,,,
11:01:09,75,,,,,,,
11:01:09,,33,,,,,,
11:01:09,,,93,,,,,
11:01:09,,,,17,,,,
11:01:09,,,,,27,,,
11:01:09,,,,,,34,,
11:01:09,,,,,,,39,
11:01:09,,,,,,,,80
11:01:09,,,,,,,,
11:01:09,,,,,,,,
11:01:09,27,,,,,,,
11:01:09,,3,,,,,,
11:01:09,,,45,,,,,
11:01:09,,,,45,,,,
11:01:09,,,,,66,,,
11:01:10,,,,,,11,,
11:01:10,,,,,,,51,
11:01:10,,,,,,,,90
11:01:10,,,,,,,,
11:01:10,,,,,,,,
11:01:10,5,,,,,,,
11:01:10,,54,,,,,,
11:01:10,,,2,,,,,
11:01:10,,,,9,,,,
11:01:10,,,,,18,,,
11:01:10,,,,,,61,,
11:01:10,,,,,,,47,
11:01:10,,,,,,,,22
11:01:10,,,,,,,,
11:01:10,,,,,,,,
11:01:10,96,,,,,,,
11:01:10,,65,,,,,,
11:01:11,,,1,,,,,
11:01:11,,,,67,,,,
11:01:11,,,,,81,,,
11:01:11,,,,,,96,,
11:01:11,,,,,,,46,
11:01:11,,,,,,,,68
11:01:11,,,,,,,,
11:01:11,,,,,,,,
11:01:11,7,,,,,,,
11:01:11,,80,,,,,,
11:01:11,,,100,,,,,
11:01:11,,,,50,,,,
11:01:11,,,,,100,,,
11:01:11,,,,,,46,,
11:01:11,,,,,,,26,
11:01:11,,,,,,,,36
11:01:11,,,,,,,,
11:01:12,,,,,,,,
11:01:12,37,,,,,,,
11:01:12,,45,,,,,,
11:01:12,,,49,,,,,
11:01:12,,,,53,,,,
11:01:12,,,,,20,,,
11:01:12,,,,,,29,,
11:01:12,,,,,,,64,
11:01:12,,,,,,,,29
11:01:12,,,,,,,,
11:01:12,,,,,,,,
11:01:12,62,,,,,,,
11:01:12,,31,,,,,,
11:01:12,,,17,,,,,
11:01:12,,,,84,,,,
11:01:12,,,,,44,,,
11:01:12,,,,,,39,,
11:01:13,,,,,,,59,
11:01:13,,,,,,,,60
11:01:13,,,,,,,,
11:01:13,,,,,,,,
11:01:13,88,,,,,,,
11:01:13,,44,,,,,,
11:01:13,,,5,,,,,
11:01:13,,,,70,,,,
11:01:13,,,,,79,,,
11:01:13,,,,,,36,,
11:01:13,,,,,,,39,
11:01:13,,,,,,,,69
11:01:13,,,,,,,,
11:01:13,,,,,,,,
11:01:13,52,,,,,,,
11:01:13,,6,,,,,,
11:01:13,,,31,,,,,
11:01:14,,,,56,,,,
11:01:14,,,,,39,,,
11:01:14,,,,,,94,,
11:01:14,,,,,,,47,
11:01:14,,,,,,,,98
11:01:14,,,,,,,,
11:01:14,,,,,,,,
11:01:14,93,,,,,,,
11:01:14,,50,,,,,,
11:01:14,,,25,,,,,
11:01:14,,,,44,,,,
11:01:14,,,,,72,,,
11:01:14,,,,,,49,,
11:01:14,,,,,,,76,
11:01:14,,,,,,,,26
11:01:14,,,,,,,,
11:01:14,,,,,,,,
11:01:15,94,,,,,,,
11:01:15,,34,,,,,,
11:01:15,,,54,,,,,
11:01:15,,,,84,,,,
11:01:15,,,,,32,,,
11:01:15,,,,,,29,,
11:01:15,,,,,,,33,
11:01:15,,,,,,,,15
11:01:15,,,,,,,,
11:01:15,,,,,,,,
11:01:15,40,,,,,,,
11:01:15,,98,,,,,,
11:01:15,,,3,,,,,
11:01:15,,,,34,,,,
11:01:15,,,,,42,,,
11:01:15,,,,,,41,,
11:01:15,,,,,,,56,
11:01:16,,,,,,,,94
11:01:16,,,,,,,,
11:01:16,,,,,,,,
11:01:16,5,,,,,,,
11:01:16,,77,,,,,,
11:01:16,,,53,,,,,
11:01:16,,,,1,,,,
11:01:16,,,,,78,,,
11:01:16,,,,,,28,,
11:01:16,,,,,,,9,
11:01:16,,,,,,,,40
11:01:16,,,,,,,,
11:01:16,,,,,,,,
11:01:16,80,,,,,,,
11:01:16,,69,,,,,,
11:01:16,,,68,,,,,
11:01:16,,,,98,,,,
11:01:17,,,,,3,,,
11:01:17,,,,,,66,,
11:01:17,,,,,,,45,
11:01:17,,,,,,,,22
11:01:17,,,,,,,,
11:01:17,,,,,,,,
11:01:17,6,,,,,,,
11:01:17,,83,,,,,,
11:01:17,,,43,,,,,
11:01:17,,,,4,,,,
11:01:17,,,,,66,,,
11:01:17,,,,,,78,,
11:01:17,,,,,,,88,
11:01:17,,,,,,,,87
11:01:17,,,,,,,,
11:01:17,,,,,,,,
11:01:18,51,,,,,,,
11:01:18,,5,,,,,,
11:01:18,,,27,,,,,
11:01:18,,,,81,,,,
11:01:18,,,,,41,,,
11:01:18,,,,,,70,,
11:01:18,,,,,,,45,
11:01:18,,,,,,,,64
11:01:18,,,,,,,,
11:01:18,,,,,,,,
11:01:18,37,,,,,,,
11:01:18,,82,,,,,,
11:01:18,,,72,,,,,
11:01:18,,,,94,,,,
11:01:18,,,,,22,,,
11:01:18,,,,,,87,,
11:01:19,,,,,,,6,
11:01:19,,,,,,,,44
11:01:19,,,,,,,,
11:01:19,,,,,,,,
11:01:19,26,,,,,,,
11:01:19,,48,,,,,,
11:01:19,,,98,,,,,
11:01:19,,,,77,,,,
11:01:19,,,,,64,,,
11:01:19,,,,,,33,,
11:01:19,,,,,,,84,
11:01:19,,,,,,,,74
11:01:19,,,,,,,,
11:01:19,,,,,,,,
11:01:19,58,,,,,,,
11:01:19,,77,,,,,,
11:01:19,,,100,,,,,
11:01:20,,,,19,,,,
11:01:20,,,,,86,,,
11:01:20,,,,,,11,,
11:01:20,,,,,,,87,
11:01:20,,,,,,,,4
11:01:20,,,,,,,,
11:01:20,,,,,,,,
11:01:20,10,,,,,,,
11:01:20,,97,,,,,,
11:01:20,,,48,,,,,
11:01:20,,,,100,,,,
11:01:20,,,,,49,,,
11:01:20,,,,,,98,,
11:01:20,,,,,,,19,
11:01:20,,,,,,,,99
11:01:20,,,,,,,,
11:01:21,,,,,,,,
11:01:21,31,,,,,,,
11:01:21,,35,,,,,,
11:01:21,,,4,,,,,
11:01:21,,,,75,,,,
11:01:21,,,,,93,,,
11:01:21,,,,,,88,,
11:01:21,,,,,,,38,
11:01:21,,,,,,,,51
11:01:21,,,,,,,,
11:01:21,,,,,,,,
11:01:21,69,,,,,,,
11:01:21,,88,,,,,,
11:01:21,,,9,,,,,
11:01:21,,,,70,,,,
11:01:21,,,,,62,,,
11:01:21,,,,,,84,,
11:01:22,,,,,,,61,
11:01:22,,,,,,,,55
11:01:22,,,,,,,,
11:01:22,,,,,,,,
11:01:22,18,,,,,,,
11:01:22,,58,,,,,,
11:01:22,,,39,,,,,
11:01:22,,,,32,,,,
11:01:22,,,,,71,,,
11:01:22,,,,,,67,,
11:01:22,,,,,,,60,
11:01:22,,,,,,,,30
11:01:22,,,,,,,,
11:01:22,,,,,,,,
11:01:22,9,,,,,,,
11:01:22,,2,,,,,,
11:01:22,,,19,,,,,
11:01:23,,,,86,,,,
11:01:23,,,,,54,,,
11:01:23,,,,,,28,,
11:01:23,,,,,,,94,
11:01:23,,,,,,,,75
11:01:23,,,,,,,,
11:01:23,,,,,,,,
11:01:23,7,,,,,,,
11:01:23,,92,,,,,,
11:01:23,,,24,,,,,
11:01:23,,,,43,,,,
11:01:23,,,,,3,,,
11:01:23,,,,,,93,,
11:01:23,,,,,,,98,
11:01:23,,,,,,,,47
11:01:23,,,,,,,,
11:01:23,,,,,,,,
11:01:24,83,,,,,,,
11:01:24,,6,,,,,,
11:01:24,,,2,,,,,
11:01:24,,,,30,,,,
11:01:24,,,,,68,,,
11:01:24,,,,,,12,,
11:01:24,,,,,,,58,
11:01:24,,,,,,,,5
11:01:24,,,,,,,,
11:01:24,,,,,,,,
11:01:24,44,,,,,,,
11:01:24,,40,,,,,,
11:01:24,,,19,,,,,
11:01:24,,,,80,,,,
11:01:24,,,,,64,,,
11:01:24,,,,,,65,,
11:01:24,,,,,,,71,
11:01:24,,,,,,,,6
11:01:24,,,,,,,,
11:01:25,,,,,,,,
11:01:25,42,,,,,,,
11:01:25,,48,,,,,,
11:01:25,,,28,,,,,
11:01:25,,,,79,,,,
11:01:25,,,,,31,,,
11:01:25,,,,,,76,,
11:01:25,,,,,,,92,
11:01:25,,,,,,,,49
11:01:25,,,,,,,,
11:01:25,,,,,,,,
11:01:25,98,,,,,,,
11:01:25,,93,,,,,,
11:01:25,,,48,,,,,
11:01:25,,,,65,,,,
11:01:25,,,,,82,,,
11:01:25,,,,,,7,,
11:01:26,,,,,,,47,
11:01:26,,,,,,,,3
11:01:26,,,,,,,,
11:01:26,,,,,,,,
11:01:26,28,,,,,,,
11:01:26,,53,,,,,,
11:01:26,,,12,,,,,
11:01:26,,,,56,,,,
11:01:26,,,,,75,,,
11:01:26,,,,,,10,,
11:01:26,,,,,,,68,
11:01:26,,,,,,,,46
11:01:26,,,,,,,,
11:01:26,,,,,,,,
11:01:26,18,,,,,,,
11:01:26,,15,,,,,,
11:01:26,,,36,,,,,
11:01:26,,,,95,,,,
11:01:27,,,,,27,,,
11:01:27,,,,,,61,,
11:01:27,,,,,,,99,
11:01:27,,,,,,,,45
11:01:27,,,,,,,,
11:01:27,,,,,,,,
11:01:27,80,,,,,,,
11:01:27,,64,,,,,,
11:01:27,,,45,,,,,
11:01:27,,,,69,,,,
11:01:27,,,,,47,,,
11:01:27,,,,,,20,,
11:01:27,,,,,,,30,
11:01:27,,,,,,,,63
11:01:27,,,,,,,,
11:01:27,,,,,,,,
11:01:27,33,,,,,,,
11:01:28,,55,,,,,,
11:01:28,,,81,,,,,
11:01:28,,,,58,,,,
11:01:28,,,,,61,,,
11:01:28,,,,,,13,,
11:01:28,,,,,,,59,
11:01:28,,,,,,,,1
11:01:28,,,,,,,,
11:01:28,,,,,,,,
11:01:28,33,,,,,,,
11:01:28,,21,,,,,,
11:01:28,,,96,,,,,
11:01:28,,,,27,,,,
11:01:28,,,,,4,,,
11:01:28,,,,,,49,,
11:01:28,,,,,,,43,
11:01:29,,,,,,,,92
11:01:29,,,,,,,,
11:01:29,,,,,,,,
11:01:29,62,,,,,,,
11:01:29,,75,,,,,,
11:01:29,,,7,,,,,
11:01:29,,,,75,,,,
11:01:29,,,,,99,,,
11:01:29,,,,,,88,,
11:01:29,,,,,,,86,
11:01:29,,,,,,,,6
11:01:29,,,,,,,,
11:01:29,,,,,,,,
11:01:29,27,,,,,,,
11:01:29,,33,,,,,,
11:01:29,,,40,,,,,
11:01:30,,,,41,,,,
11:01:30,,,,,79,,,
11:01:30,,,,,,79,,
11:01:30,,,,,,,28,
11:01:30,,,,,,,,2
11:01:30,,,,,,,,
11:01:30,,,,,,,,
11:01:30,65,,,,,,,
11:01:30,,67,,,,,,
11:01:30,,,58,,,,,
11:01:30,,,,17,,,,
11:01:30,,,,,58,,,
11:01:30,,,,,,26,,
11:01:30,,,,,,,54,
11:01:30,,,,,,,,35
11:01:30,,,,,,,,
11:01:30,,,,,,,,
11:01:31,87,,,,,,,
11:01:31,,20,,,,,,
11:01:31,,,39,,,,,
11:01:31,,,,85,,,,
11:01:31,,,,,91,,,
11:01:31,,,,,,27,,
11:01:31,,,,,,,72,
11:01:31,,,,,,,,70
11:01:31,,,,,,,,
11:01:31,,,,,,,,
11:01:31,18,,,,,,,
11:01:31,,35,,,,,,
11:01:31,,,75,,,,,
11:01:31,,,,26,,,,
11:01:31,,,,,16,,,
11:01:31,,,,,,89,,
11:01:32,,,,,,,61,
11:01:32,,,,,,,,18
11:01:32,,,,,,,,
11:01:32,,,,,,,,
11:01:32,99,,,,,,,
11:01:32,,40,,,,,,
11:01:32,,,78,,,,,
11:01:32,,,,42,,,,
11:01:32,,,,,31,,,
11:01:32,,,,,,18,,
11:01:32,,,,,,,39,
11:01:32,,,,,,,,20
11:01:32,,,,,,,,
11:01:32,,,,,,,,
11:01:32,19,,,,,,,
11:01:32,,3,,,,,,
11:01:33,,,98,,,,,
11:01:33,,,,14,,,,
11:01:33,,,,,68,,,
11:01:33,,,,,,52,,
11:01:33,,,,,,,59,
